
Predictions were generated on 24-Feb-2026 at 21:59:04 using OpenFAST, compiled on Feb 11 2025 at 13:30:00 as a 64-bit application using single precision at commit v4.0.2
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #26: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time	Wind1VelX	Wind1VelY	Wind1VelZ	BldPitch1	BldPitch2	BldPitch3	Azimuth	RotSpeed	NacYaw	GenSpeed	TTDspFA	TTDspSS	TTDspTwst	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	TipDxb1	TipDyb1	TipDzb1	RootFxb2	RootFyb2	RootFzb2	RootMxb2	RootMyb2	RootMzb2	TipDxb2	TipDyb2	TipDzb2	RootFxb3	RootFyb3	RootFzb3	RootMxb3	RootMyb3	RootMzb3	TipDxb3	TipDyb3	TipDzb3	GenPwr	GenTq
(s)	(m/s)	(m/s)	(m/s)	(deg)	(deg)	(deg)	(deg)	(rpm)	(deg)	(rpm)	(m)	(m)	(deg)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(kW)	(kN-m)
    2.8000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 1.847E+02	 1.020E+01	 0.000E+00	 1.005E+03	-1.712E-02	 1.386E-02	 0.000E+00	 1.954E+03	 2.736E+03	 1.624E+02	 2.144E+01	 6.390E+01	-3.517E+03	 1.793E+03	-1.757E+03	-5.808E+02	-2.239E+01	 5.294E+01	-6.924E+03	-3.467E+03	-2.501E+03	-5.808E+02	 8.574E+01	-9.594E+00	 5.962E+02	 3.581E+02	 3.006E+03	-3.456E+01	 1.722E+00	-1.736E-01	-4.163E-02	 7.703E+01	 1.704E+02	 3.406E+02	-4.186E+03	 2.982E+03	-2.888E+00	 1.754E+00	 5.019E-01	-4.756E-02	 6.910E+01	-2.254E+02	 3.514E+02	 5.674E+03	 2.651E+03	-7.656E+01	 1.828E+00	-9.582E-01	-5.663E-02	 2.639E+03	 2.655E+01
    2.9000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 1.907E+02	 1.007E+01	 0.000E+00	 9.827E+02	-2.953E-02	 1.735E-02	 0.000E+00	 9.218E+02	 2.633E+03	-2.385E+02	-1.251E+01	 6.344E+01	-3.481E+03	 7.842E+02	-1.657E+03	-3.974E+02	-2.826E+01	 1.711E+01	-6.889E+03	-2.627E+03	-4.100E+03	-3.974E+02	 8.308E+01	 1.700E+01	 5.916E+02	-5.305E+02	 2.943E+03	-2.593E+01	 1.708E+00	-1.457E-02	-4.121E-02	 7.084E+01	 1.417E+02	 3.293E+02	-3.476E+03	 2.815E+03	-7.801E+00	 1.706E+00	 4.105E-01	-4.431E-02	 6.803E+01	-2.130E+02	 3.565E+02	 4.827E+03	 2.658E+03	-6.240E+01	 1.821E+00	-7.815E-01	-5.320E-02	 2.561E+03	 2.637E+01
    3.0000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 1.967E+02	 9.932E+00	 0.000E+00	 9.536E+02	-3.793E-02	 2.000E-02	 0.000E+00	 1.249E+03	 2.383E+03	-7.138E+02	-2.975E+01	 6.454E+01	-3.428E+03	 1.130E+03	-1.382E+03	-1.353E+02	-5.244E+01	 4.511E+01	-6.836E+03	-3.769E+03	-5.755E+03	-1.352E+02	 7.970E+01	 3.682E+01	 5.855E+02	-8.763E+02	 2.833E+03	-2.504E+01	 1.652E+00	 2.630E-02	-3.876E-02	 6.365E+01	 9.731E+01	 3.155E+02	-1.869E+03	 2.597E+03	-2.175E+01	 1.680E+00	 1.318E-01	-4.144E-02	 6.967E+01	-1.888E+02	 3.667E+02	 3.897E+03	 2.705E+03	-5.138E+01	 1.800E+00	-6.180E-01	-4.975E-02	 2.450E+03	 2.599E+01
    3.1000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.027E+02	 9.863E+00	 0.000E+00	 9.421E+02	-4.187E-02	 2.135E-02	 0.000E+00	 2.559E+03	 2.032E+03	-1.073E+03	-2.954E+01	 7.213E+01	-3.384E+03	 2.434E+03	-1.022E+03	 5.505E+01	-8.973E+01	 1.049E+02	-6.792E+03	-5.872E+03	-7.262E+03	 5.494E+01	 7.498E+01	 4.710E+01	 5.769E+02	-7.643E+02	 2.681E+03	-2.878E+01	 1.591E+00	-2.386E-02	-3.606E-02	 6.070E+01	 5.048E+01	 2.968E+02	-5.284E+01	 2.469E+03	-3.835E+01	 1.669E+00	-1.979E-01	-4.088E-02	 7.152E+01	-1.675E+02	 3.817E+02	 3.265E+03	 2.737E+03	-4.604E+01	 1.777E+00	-5.214E-01	-4.735E-02	 2.377E+03	 2.552E+01
    3.2000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.086E+02	 9.866E+00	 0.000E+00	 9.537E+02	-4.117E-02	 2.032E-02	 0.000E+00	 3.415E+03	 1.692E+03	-1.245E+03	-3.617E+01	 6.835E+01	-3.371E+03	 3.300E+03	-7.959E+02	 1.465E+02	-8.431E+01	 1.496E+02	-6.778E+03	-7.182E+03	-7.040E+03	 1.463E+02	 7.070E+01	 5.575E+01	 5.667E+02	-6.837E+02	 2.540E+03	-3.111E+01	 1.546E+00	-6.269E-02	-3.427E-02	 6.283E+01	 2.003E+01	 2.723E+02	 1.008E+03	 2.518E+03	-4.724E+01	 1.667E+00	-3.865E-01	-4.132E-02	 7.187E+01	-1.577E+02	 4.009E+02	 2.968E+03	 2.737E+03	-4.402E+01	 1.761E+00	-4.756E-01	-4.607E-02	 2.370E+03	 2.514E+01
    3.3000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.145E+02	 9.885E+00	 0.000E+00	 9.695E+02	-3.572E-02	 1.611E-02	 0.000E+00	 2.935E+03	 1.522E+03	-1.347E+03	-3.343E+01	 5.536E+01	-3.390E+03	 2.850E+03	-7.999E+02	 1.713E+02	-6.052E+01	 1.266E+02	-6.798E+03	-5.958E+03	-5.735E+03	 1.712E+02	 6.964E+01	 6.912E+01	 5.533E+02	-9.805E+02	 2.503E+03	-2.857E+01	 1.523E+00	-1.941E-02	-3.335E-02	 6.627E+01	 1.533E+01	 2.485E+02	 8.244E+02	 2.634E+03	-4.266E+01	 1.671E+00	-3.352E-01	-4.070E-02	 7.217E+01	-1.602E+02	 4.226E+02	 2.974E+03	 2.725E+03	-4.400E+01	 1.749E+00	-4.679E-01	-4.545E-02	 2.390E+03	 2.493E+01
    3.4000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.204E+02	 9.839E+00	 0.000E+00	 9.678E+02	-2.568E-02	 8.917E-03	 0.000E+00	 1.679E+03	 1.572E+03	-1.511E+03	-5.044E+00	 4.664E+01	-3.428E+03	 1.612E+03	-1.003E+03	 8.902E+01	-5.073E+01	 4.257E+01	-6.836E+03	-2.549E+03	-4.260E+03	 8.897E+01	 7.199E+01	 8.512E+01	 5.363E+02	-1.547E+03	 2.584E+03	-2.283E+01	 1.524E+00	 8.501E-02	-3.331E-02	 6.722E+01	 2.900E+01	 2.321E+02	-2.550E+02	 2.664E+03	-2.905E+01	 1.665E+00	-1.081E-01	-3.965E-02	 7.348E+01	-1.749E+02	 4.429E+02	 3.378E+03	 2.718E+03	-4.721E+01	 1.735E+00	-5.213E-01	-4.513E-02	 2.374E+03	 2.481E+01
    3.5000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.263E+02	 9.722E+00	 0.000E+00	 9.458E+02	-1.172E-02	-1.260E-04	 0.000E+00	 9.124E+02	 1.736E+03	-1.743E+03	 2.301E+01	 3.405E+01	-3.465E+03	 8.505E+02	-1.346E+03	-1.663E+02	-1.419E+01	-1.488E+01	-6.873E+03	 2.310E+02	-1.579E+03	-1.663E+02	 7.595E+01	 1.019E+02	 5.177E+02	-2.034E+03	 2.700E+03	-1.866E+01	 1.537E+00	 1.657E-01	-3.392E-02	 6.482E+01	 4.558E+01	 2.235E+02	-1.358E+03	 2.592E+03	-1.755E+01	 1.626E+00	 1.195E-01	-3.838E-02	 7.467E+01	-1.970E+02	 4.591E+02	 4.213E+03	 2.696E+03	-5.566E+01	 1.717E+00	-6.625E-01	-4.575E-02	 2.300E+03	 2.460E+01
    3.6000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.321E+02	 9.606E+00	 0.000E+00	 9.215E+02	 5.272E-03	-9.488E-03	 0.000E+00	 1.395E+03	 1.828E+03	-1.996E+03	 4.273E+01	 2.137E+01	-3.482E+03	 1.323E+03	-1.625E+03	-5.087E+02	 4.901E+01	-6.854E+00	-6.890E+03	 9.587E+02	 2.176E+03	-5.087E+02	 7.763E+01	 1.152E+02	 4.984E+02	-2.211E+03	 2.752E+03	-1.839E+01	 1.561E+00	 1.755E-01	-3.501E-02	 6.077E+01	 4.695E+01	 2.220E+02	-1.694E+03	 2.450E+03	-1.519E+01	 1.549E+00	 1.999E-01	-3.539E-02	 7.492E+01	-2.178E+02	 4.692E+02	 5.203E+03	 2.648E+03	-6.699E+01	 1.705E+00	-8.504E-01	-4.799E-02	 2.209E+03	 2.424E+01
    3.7000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.379E+02	 9.553E+00	 0.000E+00	 9.149E+02	 2.436E-02	-1.800E-02	 0.000E+00	 2.550E+03	 1.738E+03	-2.292E+03	 7.949E+01	 1.634E+01	-3.474E+03	 2.462E+03	-1.682E+03	-6.999E+02	 8.132E+01	 2.500E+01	-6.881E+03	 7.656E+02	 5.294E+03	-6.998E+02	 7.747E+01	 1.252E+02	 4.781E+02	-2.218E+03	 2.754E+03	-2.007E+01	 1.581E+00	 1.481E-01	-3.588E-02	 5.774E+01	 2.751E+01	 2.269E+02	-1.075E+03	 2.273E+03	-2.144E+01	 1.459E+00	 9.904E-02	-3.116E-02	 7.734E+01	-2.221E+02	 4.721E+02	 5.733E+03	 2.664E+03	-7.416E+01	 1.700E+00	-9.722E-01	-4.988E-02	 2.155E+03	 2.383E+01
    3.8000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.436E+02	 9.565E+00	 0.000E+00	 9.267E+02	 4.449E-02	-2.531E-02	 0.000E+00	 3.144E+03	 1.466E+03	-2.559E+03	 1.213E+02	 8.057E+00	-3.449E+03	 3.076E+03	-1.580E+03	-6.194E+02	 1.025E+02	 3.564E+01	-6.856E+03	 1.133E+03	 8.204E+03	-6.191E+02	 7.760E+01	 1.355E+02	 4.586E+02	-2.378E+03	 2.747E+03	-1.984E+01	 1.580E+00	 1.594E-01	-3.597E-02	 5.709E+01	-8.824E+00	 2.318E+02	 1.425E+02	 2.155E+03	-3.095E+01	 1.394E+00	-1.051E-01	-2.824E-02	 8.032E+01	-2.024E+02	 4.728E+02	 5.266E+03	 2.740E+03	-6.957E+01	 1.710E+00	-9.128E-01	-4.908E-02	 2.154E+03	 2.351E+01
    3.9000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.493E+02	 9.576E+00	 0.000E+00	 9.393E+02	 6.472E-02	-3.170E-02	 0.000E+00	 2.588E+03	 1.018E+03	-2.738E+03	 1.454E+02	-1.227E+01	-3.426E+03	 2.596E+03	-1.455E+03	-2.415E+02	 1.553E+02	 9.375E+00	-6.834E+03	 2.670E+03	 1.198E+04	-2.411E+02	 7.671E+01	 1.469E+02	 4.408E+02	-2.811E+03	 2.710E+03	-1.629E+01	 1.556E+00	 2.405E-01	-3.541E-02	 5.849E+01	-5.329E+01	 2.314E+02	 1.458E+03	 2.160E+03	-3.973E+01	 1.382E+00	-3.122E-01	-2.817E-02	 8.317E+01	-1.638E+02	 4.774E+02	 3.831E+03	 2.842E+03	-5.279E+01	 1.731E+00	-6.611E-01	-4.609E-02	 2.167E+03	 2.334E+01
    4.0000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.551E+02	 9.524E+00	 0.000E+00	 9.350E+02	 8.431E-02	-3.775E-02	 0.000E+00	 1.465E+03	 4.930E+02	-2.794E+03	 1.712E+02	-3.390E+01	-3.417E+03	 1.567E+03	-1.289E+03	 2.443E+02	 1.997E+02	-4.345E+01	-6.824E+03	 5.025E+03	 1.545E+04	 2.447E+02	 7.543E+01	 1.563E+02	 4.236E+02	-3.265E+03	 2.652E+03	-1.261E+01	 1.507E+00	 3.354E-01	-3.398E-02	 6.272E+01	-9.324E+01	 2.270E+02	 2.548E+03	 2.269E+03	-4.675E+01	 1.414E+00	-4.780E-01	-3.030E-02	 8.546E+01	-1.184E+02	 4.867E+02	 2.087E+03	 2.933E+03	-3.373E+01	 1.745E+00	-3.476E-01	-4.381E-02	 2.146E+03	 2.322E+01
    4.1000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.607E+02	 9.418E+00	 0.000E+00	 9.141E+02	 1.026E-01	-4.398E-02	 0.000E+00	 9.365E+02	-1.110E+01	-2.735E+03	 2.091E+02	-4.630E+01	-3.423E+03	 1.097E+03	-1.079E+03	 5.949E+02	 2.131E+02	-8.084E+01	-6.831E+03	 6.847E+03	 1.791E+04	 5.954E+02	 7.357E+01	 1.583E+02	 4.059E+02	-3.369E+03	 2.562E+03	-1.225E+01	 1.448E+00	 3.626E-01	-3.176E-02	 6.923E+01	-1.212E+02	 2.216E+02	 3.296E+03	 2.423E+03	-5.197E+01	 1.459E+00	-5.945E-01	-3.301E-02	 8.695E+01	-8.398E+01	 4.995E+02	 9.242E+02	 2.980E+03	-2.303E+01	 1.736E+00	-1.451E-01	-4.249E-02	 2.080E+03	 2.302E+01
    4.2000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.664E+02	 9.317E+00	 0.000E+00	 8.941E+02	 1.187E-01	-5.071E-02	 0.000E+00	 1.482E+03	-3.827E+02	-2.606E+03	 2.336E+02	-5.629E+01	-3.438E+03	 1.661E+03	-9.546E+02	 6.294E+02	 2.433E+02	-6.462E+01	-6.846E+03	 7.025E+03	 2.059E+04	 6.302E+02	 7.079E+01	 1.532E+02	 3.860E+02	-3.038E+03	 2.448E+03	-1.540E+01	 1.406E+00	 2.974E-01	-2.960E-02	 7.362E+01	-1.342E+02	 2.165E+02	 3.606E+03	 2.547E+03	-5.409E+01	 1.509E+00	-6.468E-01	-3.553E-02	 8.646E+01	-7.213E+01	 5.150E+02	 8.235E+02	 2.932E+03	-2.468E+01	 1.705E+00	-1.447E-01	-4.106E-02	 2.005E+03	 2.269E+01
    4.3000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.719E+02	 9.278E+00	 0.000E+00	 8.905E+02	 1.320E-01	-5.772E-02	 0.000E+00	 2.473E+03	-5.489E+02	-2.469E+03	 2.431E+02	-6.248E+01	-3.448E+03	 2.631E+03	-9.003E+02	 3.388E+02	 2.893E+02	-3.039E+01	-6.856E+03	 6.653E+03	 2.338E+04	 3.400E+02	 6.887E+01	 1.458E+02	 3.631E+02	-2.564E+03	 2.385E+03	-1.917E+01	 1.398E+00	 1.980E-01	-2.875E-02	 7.444E+01	-1.318E+02	 2.155E+02	 3.371E+03	 2.602E+03	-5.112E+01	 1.559E+00	-6.076E-01	-3.732E-02	 8.470E+01	-7.947E+01	 5.279E+02	 1.564E+03	 2.820E+03	-3.476E+01	 1.669E+00	-3.023E-01	-4.002E-02	 1.966E+03	 2.233E+01
    4.4000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.775E+02	 9.290E+00	 0.000E+00	 9.016E+02	 1.418E-01	-6.417E-02	 0.000E+00	 2.875E+03	-5.241E+02	-2.376E+03	 2.609E+02	-6.065E+01	-3.443E+03	 2.984E+03	-7.817E+02	-1.248E+02	 2.999E+02	-3.892E+01	-6.852E+03	 7.531E+03	 2.479E+04	-1.233E+02	 7.078E+01	 1.406E+02	 3.388E+02	-2.343E+03	 2.449E+03	-1.992E+01	 1.428E+00	 1.526E-01	-2.965E-02	 7.344E+01	-1.185E+02	 2.222E+02	 2.642E+03	 2.596E+03	-4.280E+01	 1.600E+00	-4.728E-01	-3.814E-02	 8.373E+01	-9.300E+01	 5.323E+02	 2.468E+03	 2.747E+03	-4.523E+01	 1.640E+00	-4.839E-01	-3.999E-02	 1.967E+03	 2.206E+01
    4.5000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.831E+02	 9.294E+00	 0.000E+00	 9.112E+02	 1.478E-01	-6.879E-02	 0.000E+00	 2.283E+03	-4.454E+02	-2.270E+03	 2.756E+02	-6.302E+01	-3.427E+03	 2.366E+03	-5.731E+02	-5.025E+02	 2.936E+02	-8.474E+01	-6.836E+03	 9.448E+03	 2.526E+04	-5.011E+02	 7.622E+01	 1.406E+02	 3.156E+02	-2.530E+03	 2.633E+03	-1.642E+01	 1.481E+00	 1.941E-01	-3.175E-02	 7.442E+01	-1.060E+02	 2.358E+02	 1.808E+03	 2.632E+03	-3.277E+01	 1.611E+00	-3.035E-01	-3.752E-02	 8.382E+01	-9.831E+01	 5.290E+02	 2.904E+03	 2.736E+03	-4.956E+01	 1.627E+00	-5.715E-01	-4.015E-02	 1.974E+03	 2.192E+01
    4.6000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.887E+02	 9.244E+00	 0.000E+00	 9.052E+02	 1.498E-01	-7.026E-02	 0.000E+00	 1.345E+03	-4.434E+02	-2.144E+03	 2.720E+02	-7.122E+01	-3.411E+03	 1.437E+03	-3.995E+02	-6.442E+02	 3.027E+02	-1.256E+02	-6.819E+03	 1.095E+04	 2.570E+04	-6.430E+02	 8.180E+01	 1.429E+02	 2.950E+02	-2.880E+03	 2.839E+03	-1.139E+01	 1.541E+00	 2.718E-01	-3.441E-02	 7.676E+01	-1.078E+02	 2.526E+02	 1.481E+03	 2.703E+03	-2.756E+01	 1.595E+00	-2.150E-01	-3.608E-02	 8.389E+01	-8.802E+01	 5.220E+02	 2.653E+03	 2.746E+03	-4.623E+01	 1.626E+00	-5.314E-01	-3.968E-02	 1.951E+03	 2.181E+01
    4.7000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.942E+02	 9.150E+00	 0.000E+00	 8.867E+02	 1.481E-01	-6.797E-02	 0.000E+00	 1.012E+03	-6.080E+02	-2.094E+03	 2.686E+02	-7.241E+01	-3.406E+03	 1.115E+03	-3.776E+02	-5.725E+02	 2.990E+02	-1.323E+02	-6.814E+03	 1.093E+04	 2.539E+04	-5.714E+02	 8.297E+01	 1.422E+02	 2.782E+02	-3.007E+03	 2.917E+03	-9.013E+00	 1.598E+00	 3.014E-01	-3.721E-02	 7.653E+01	-1.285E+02	 2.691E+02	 2.072E+03	 2.678E+03	-3.204E+01	 1.584E+00	-3.035E-01	-3.590E-02	 8.368E+01	-6.139E+01	 5.134E+02	 1.862E+03	 2.763E+03	-3.841E+01	 1.629E+00	-4.040E-01	-3.871E-02	 1.895E+03	 2.161E+01
    4.8000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.996E+02	 9.070E+00	 0.000E+00	 8.710E+02	 1.429E-01	-6.245E-02	 0.000E+00	 1.570E+03	-8.959E+02	-2.126E+03	 2.676E+02	-6.545E+01	-3.420E+03	 1.669E+03	-5.418E+02	-4.412E+02	 2.809E+02	-9.319E+01	-6.828E+03	 9.086E+03	 2.430E+04	-4.401E+02	 8.097E+01	 1.356E+02	 2.644E+02	-2.755E+03	 2.874E+03	-1.107E+01	 1.632E+00	 2.513E-01	-3.877E-02	 7.283E+01	-1.635E+02	 2.813E+02	 3.442E+03	 2.551E+03	-4.530E+01	 1.602E+00	-5.512E-01	-3.908E-02	 8.341E+01	-2.403E+01	 5.061E+02	 7.966E+02	 2.778E+03	-2.959E+01	 1.621E+00	-2.394E-01	-3.744E-02	 1.836E+03	 2.133E+01
    4.9000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.051E+02	 9.043E+00	 0.000E+00	 8.700E+02	 1.341E-01	-5.509E-02	 0.000E+00	 2.393E+03	-1.239E+03	-2.093E+03	 2.504E+02	-5.806E+01	-3.448E+03	 2.487E+03	-8.129E+02	-2.901E+02	 2.796E+02	-3.151E+01	-6.856E+03	 6.367E+03	 2.327E+04	-2.890E+02	 7.863E+01	 1.242E+02	 2.502E+02	-2.306E+03	 2.813E+03	-1.484E+01	 1.631E+00	 1.671E-01	-3.841E-02	 7.034E+01	-2.016E+02	 2.872E+02	 4.933E+03	 2.483E+03	-6.070E+01	 1.644E+00	-8.248E-01	-4.499E-02	 8.320E+01	 1.521E+01	 5.037E+02	-3.303E+02	 2.777E+03	-2.128E+01	 1.595E+00	-6.323E-02	-3.592E-02	 1.809E+03	 2.103E+01
    5.0000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.105E+02	 9.052E+00	 0.000E+00	 8.800E+02	 1.221E-01	-4.734E-02	 0.000E+00	 2.599E+03	-1.593E+03	-1.882E+03	 2.271E+02	-4.890E+01	-3.477E+03	 2.693E+03	-1.003E+03	-6.731E+01	 2.698E+02	-1.576E+00	-6.885E+03	 4.630E+03	 2.160E+04	-6.630E+01	 7.693E+01	 1.118E+02	 2.350E+02	-1.957E+03	 2.771E+03	-1.674E+01	 1.608E+00	 1.121E-01	-3.704E-02	 7.339E+01	-2.256E+02	 2.899E+02	 5.778E+03	 2.586E+03	-6.946E+01	 1.693E+00	-9.770E-01	-4.982E-02	 8.272E+01	 4.868E+01	 5.042E+02	-1.322E+03	 2.766E+03	-1.445E+01	 1.557E+00	 9.836E-02	-3.446E-02	 1.811E+03	 2.082E+01
    5.1000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.159E+02	 9.045E+00	 0.000E+00	 8.862E+02	 1.072E-01	-4.000E-02	 0.000E+00	 1.992E+03	-1.889E+03	-1.542E+03	 2.112E+02	-3.484E+01	-3.489E+03	 2.083E+03	-1.016E+03	 1.704E+02	 2.244E+02	-2.282E+01	-6.896E+03	 4.538E+03	 1.862E+04	 1.711E+02	 7.503E+01	 1.004E+02	 2.204E+02	-1.814E+03	 2.718E+03	-1.581E+01	 1.587E+00	 1.070E-01	-3.609E-02	 7.939E+01	-2.262E+02	 2.938E+02	 5.625E+03	 2.781E+03	-6.653E+01	 1.741E+00	-9.431E-01	-5.099E-02	 8.130E+01	 6.868E+01	 5.041E+02	-1.911E+03	 2.739E+03	-1.073E+01	 1.522E+00	 1.997E-01	-3.332E-02	 1.813E+03	 2.070E+01
    5.2000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.213E+02	 8.987E+00	 0.000E+00	 8.783E+02	 9.028E-02	-3.298E-02	 0.000E+00	 1.211E+03	-2.028E+03	-1.213E+03	 1.846E+02	-2.278E+01	-3.474E+03	 1.290E+03	-9.301E+02	 2.539E+02	 1.830E+02	-4.943E+01	-6.882E+03	 4.678E+03	 1.550E+04	 2.543E+02	 7.222E+01	 8.882E+01	 2.060E+02	-1.727E+03	 2.662E+03	-1.401E+01	 1.583E+00	 1.154E-01	-3.607E-02	 8.187E+01	-2.078E+02	 3.017E+02	 4.720E+03	 2.903E+03	-5.468E+01	 1.779E+00	-7.716E-01	-4.977E-02	 7.874E+01	 7.172E+01	 5.022E+02	-1.864E+03	 2.671E+03	-1.197E+01	 1.496E+00	 1.901E-01	-3.225E-02	 1.787E+03	 2.059E+01
    5.3000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.267E+02	 8.899E+00	 0.000E+00	 8.611E+02	 7.214E-02	-2.566E-02	 0.000E+00	 1.040E+03	-1.990E+03	-1.004E+03	 1.437E+02	-1.152E+01	-3.439E+03	 1.085E+03	-7.935E+02	 1.025E+02	 1.586E+02	-4.119E+01	-6.846E+03	 3.692E+03	 1.270E+04	 1.028E+02	 6.935E+01	 7.563E+01	 1.922E+02	-1.479E+03	 2.630E+03	-1.414E+01	 1.596E+00	 8.617E-02	-3.667E-02	 7.878E+01	-1.821E+02	 3.146E+02	 3.646E+03	 2.866E+03	-4.187E+01	 1.788E+00	-5.766E-01	-4.802E-02	 7.623E+01	 6.171E+01	 4.959E+02	-1.206E+03	 2.589E+03	-1.825E+01	 1.481E+00	 6.162E-02	-3.122E-02	 1.736E+03	 2.040E+01
    5.4000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.320E+02	 8.831E+00	 0.000E+00	 8.485E+02	 5.373E-02	-1.756E-02	 0.000E+00	 1.614E+03	-1.876E+03	-9.091E+02	 1.127E+02	 6.366E+00	-3.399E+03	 1.596E+03	-5.951E+02	-1.694E+02	 1.123E+02	-4.105E+00	-6.806E+03	 1.651E+03	 9.273E+03	-1.692E+02	 6.821E+01	 6.058E+01	 1.811E+02	-1.037E+03	 2.627E+03	-1.693E+01	 1.620E+00	 1.061E-02	-3.763E-02	 7.385E+01	-1.604E+02	 3.312E+02	 2.913E+03	 2.734E+03	-3.443E+01	 1.752E+00	-4.522E-01	-4.543E-02	 7.510E+01	 4.878E+01	 4.826E+02	-3.459E+02	 2.557E+03	-2.634E+01	 1.480E+00	-1.138E-01	-3.102E-02	 1.689E+03	 2.013E+01
    5.5000	 4.030E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.373E+02	 8.810E+00	 0.000E+00	 8.493E+02	 3.599E-02	-8.842E-03	 0.000E+00	 2.290E+03	-1.797E+03	-8.466E+02	 9.015E+01	 2.317E+01	-3.375E+03	 2.217E+03	-4.500E+02	-3.687E+02	 5.699E+01	 4.113E+01	-6.783E+03	-7.145E+02	 5.680E+03	-3.685E+02	 6.899E+01	 4.602E+01	 1.719E+02	-5.978E+02	 2.662E+03	-2.010E+01	 1.644E+00	-6.648E-02	-3.867E-02	 7.045E+01	-1.514E+02	 3.494E+02	 2.719E+03	 2.606E+03	-3.312E+01	 1.677E+00	-4.236E-01	-4.165E-02	 7.491E+01	 4.655E+01	 4.642E+02	 7.901E+01	 2.575E+03	-3.064E+01	 1.497E+00	-2.145E-01	-3.191E-02	 1.669E+03	 1.987E+01
