
Predictions were generated on 24-Feb-2026 at 22:01:18 using OpenFAST, compiled on Feb 11 2025 at 13:30:00 as a 64-bit application using single precision at commit v4.0.2
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #26: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time	Wind1VelX	Wind1VelY	Wind1VelZ	BldPitch1	BldPitch2	BldPitch3	Azimuth	RotSpeed	NacYaw	GenSpeed	TTDspFA	TTDspSS	TTDspTwst	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	TipDxb1	TipDyb1	TipDzb1	RootFxb2	RootFyb2	RootFzb2	RootMxb2	RootMyb2	RootMzb2	TipDxb2	TipDyb2	TipDzb2	RootFxb3	RootFyb3	RootFzb3	RootMxb3	RootMyb3	RootMzb3	TipDxb3	TipDyb3	TipDzb3	GenPwr	GenTq
  191.6000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.098E+02	 7.267E+00	 5.000E+00	 7.049E+02	 6.467E-02	-2.727E-03	 0.000E+00	 3.272E+02	 2.014E+03	-1.128E+03	 1.374E+02	 4.397E+00	-3.438E+03	 4.148E+02	-8.548E+02	-5.027E+01	 1.383E+02	 3.067E+00	-6.846E+03	 1.162E+02	 1.136E+04	-5.020E+01	 7.374E+01	 8.359E+01	 3.693E+02	-1.688E+03	 2.492E+03	-4.642E+00	 1.357E+00	 1.248E-01	-2.606E-02	 6.528E+01	 8.299E+01	 7.537E+01	-1.668E+03	 2.458E+03	-2.105E+00	 1.439E+00	 1.165E-01	-2.966E-02	 6.930E+01	-1.760E+02	 2.218E+02	 3.667E+03	 2.444E+03	-2.999E+01	 1.493E+00	-5.801E-01	-3.429E-02	 2.341E+02	 3.359E+00
  191.7000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.142E+02	 7.267E+00	 5.000E+00	 7.049E+02	 6.440E-02	-1.648E-03	 0.000E+00	 3.267E+02	 1.951E+03	-1.280E+03	 1.377E+02	 6.151E+00	-3.438E+03	 4.119E+02	-8.789E+02	-6.439E+01	 1.376E+02	 5.048E+00	-6.845E+03	-5.856E+01	 1.131E+04	-6.432E+01	 7.410E+01	 9.455E+01	 3.624E+02	-1.911E+03	 2.520E+03	-3.560E+00	 1.376E+00	 1.523E-01	-2.697E-02	 6.506E+01	 7.148E+01	 6.939E+01	-1.431E+03	 2.452E+03	-3.086E+00	 1.441E+00	 8.566E-02	-2.963E-02	 6.966E+01	-1.754E+02	 2.346E+02	 3.654E+03	 2.447E+03	-2.998E+01	 1.492E+00	-5.782E-01	-3.422E-02	 2.342E+02	 3.361E+00
  191.8000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.185E+02	 7.267E+00	 5.000E+00	 7.049E+02	 6.412E-02	-4.409E-04	 0.000E+00	 3.264E+02	 1.873E+03	-1.427E+03	 1.375E+02	 8.030E+00	-3.438E+03	 4.086E+02	-8.997E+02	-7.760E+01	 1.377E+02	 7.390E+00	-6.845E+03	-2.572E+02	 1.128E+04	-7.754E+01	 7.432E+01	 1.050E+02	 3.548E+02	-2.124E+03	 2.542E+03	-2.496E+00	 1.394E+00	 1.785E-01	-2.781E-02	 6.481E+01	 5.955E+01	 6.426E+01	-1.185E+03	 2.446E+03	-4.129E+00	 1.444E+00	 5.357E-02	-2.965E-02	 7.010E+01	-1.739E+02	 2.474E+02	 3.620E+03	 2.451E+03	-2.980E+01	 1.489E+00	-5.734E-01	-3.402E-02	 2.343E+02	 3.363E+00
  191.9000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.229E+02	 7.268E+00	 5.000E+00	 7.049E+02	 6.383E-02	 8.475E-04	 0.000E+00	 3.267E+02	 1.785E+03	-1.567E+03	 1.373E+02	 1.006E+01	-3.438E+03	 4.053E+02	-9.204E+02	-9.384E+01	 1.378E+02	 9.842E+00	-6.845E+03	-4.677E+02	 1.125E+04	-9.378E+01	 7.469E+01	 1.148E+02	 3.464E+02	-2.324E+03	 2.564E+03	-1.477E+00	 1.404E+00	 2.036E-01	-2.836E-02	 6.453E+01	 4.727E+01	 6.003E+01	-9.314E+02	 2.440E+03	-5.236E+00	 1.447E+00	 2.034E-02	-2.971E-02	 7.055E+01	-1.715E+02	 2.599E+02	 3.567E+03	 2.455E+03	-2.950E+01	 1.485E+00	-5.660E-01	-3.375E-02	 2.345E+02	 3.364E+00
  192.0000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.272E+02	 7.268E+00	 5.000E+00	 7.050E+02	 6.355E-02	 2.167E-03	 0.000E+00	 3.271E+02	 1.681E+03	-1.696E+03	 1.372E+02	 1.215E+01	-3.438E+03	 4.012E+02	-9.325E+02	-1.096E+02	 1.372E+02	 1.229E+01	-6.845E+03	-6.812E+02	 1.121E+04	-1.095E+02	 7.491E+01	 1.239E+02	 3.373E+02	-2.512E+03	 2.579E+03	-5.414E-01	 1.409E+00	 2.276E-01	-2.866E-02	 6.429E+01	 3.467E+01	 5.674E+01	-6.710E+02	 2.433E+03	-6.402E+00	 1.450E+00	-1.378E-02	-2.980E-02	 7.091E+01	-1.680E+02	 2.723E+02	 3.495E+03	 2.457E+03	-2.911E+01	 1.481E+00	-5.562E-01	-3.347E-02	 2.346E+02	 3.366E+00
  192.1000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.316E+02	 7.268E+00	 5.000E+00	 7.050E+02	 6.330E-02	 3.464E-03	 0.000E+00	 3.269E+02	 1.550E+03	-1.813E+03	 1.367E+02	 1.415E+01	-3.438E+03	 3.966E+02	-9.308E+02	-1.147E+02	 1.367E+02	 1.473E+01	-6.845E+03	-8.919E+02	 1.116E+04	-1.147E+02	 7.454E+01	 1.324E+02	 3.275E+02	-2.686E+03	 2.578E+03	 2.857E-01	 1.410E+00	 2.501E-01	-2.888E-02	 6.414E+01	 2.185E+01	 5.440E+01	-4.056E+02	 2.428E+03	-7.614E+00	 1.453E+00	-4.851E-02	-2.989E-02	 7.121E+01	-1.636E+02	 2.844E+02	 3.403E+03	 2.458E+03	-2.862E+01	 1.477E+00	-5.440E-01	-3.317E-02	 2.347E+02	 3.367E+00
  192.2000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.360E+02	 7.268E+00	 5.000E+00	 7.050E+02	 6.309E-02	 4.686E-03	 0.000E+00	 3.262E+02	 1.397E+03	-1.920E+03	 1.361E+02	 1.601E+01	-3.438E+03	 3.920E+02	-9.215E+02	-1.076E+02	 1.361E+02	 1.704E+01	-6.845E+03	-1.090E+03	 1.112E+04	-1.075E+02	 7.375E+01	 1.401E+02	 3.172E+02	-2.845E+03	 2.563E+03	 1.011E+00	 1.409E+00	 2.707E-01	-2.904E-02	 6.407E+01	 8.873E+00	 5.301E+01	-1.373E+02	 2.424E+03	-8.869E+00	 1.455E+00	-8.359E-02	-2.998E-02	 7.157E+01	-1.584E+02	 2.961E+02	 3.293E+03	 2.461E+03	-2.803E+01	 1.473E+00	-5.294E-01	-3.284E-02	 2.347E+02	 3.368E+00
  192.3000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.403E+02	 7.267E+00	 5.000E+00	 7.049E+02	 6.292E-02	 5.780E-03	 0.000E+00	 3.254E+02	 1.238E+03	-2.020E+03	 1.359E+02	 1.770E+01	-3.438E+03	 3.881E+02	-9.160E+02	-9.980E+01	 1.353E+02	 1.906E+01	-6.845E+03	-1.266E+03	 1.108E+04	-9.976E+01	 7.311E+01	 1.470E+02	 3.063E+02	-2.987E+03	 2.552E+03	 1.655E+00	 1.406E+00	 2.894E-01	-2.910E-02	 6.402E+01	-4.177E+00	 5.261E+01	 1.325E+02	 2.420E+03	-1.016E+01	 1.457E+00	-1.189E-01	-3.010E-02	 7.201E+01	-1.522E+02	 3.075E+02	 3.165E+03	 2.466E+03	-2.734E+01	 1.468E+00	-5.123E-01	-3.247E-02	 2.348E+02	 3.369E+00
  192.4000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.447E+02	 7.267E+00	 5.000E+00	 7.049E+02	 6.279E-02	 6.700E-03	 0.000E+00	 3.251E+02	 1.084E+03	-2.109E+03	 1.357E+02	 1.912E+01	-3.438E+03	 3.850E+02	-9.187E+02	-1.016E+02	 1.352E+02	 2.079E+01	-6.845E+03	-1.415E+03	 1.106E+04	-1.016E+02	 7.286E+01	 1.531E+02	 2.950E+02	-3.112E+03	 2.550E+03	 2.222E+00	 1.402E+00	 3.059E-01	-2.907E-02	 6.392E+01	-1.723E+01	 5.314E+01	 4.022E+02	 2.415E+03	-1.148E+01	 1.460E+00	-1.541E-01	-3.027E-02	 7.242E+01	-1.452E+02	 3.183E+02	 3.019E+03	 2.471E+03	-2.657E+01	 1.464E+00	-4.930E-01	-3.208E-02	 2.348E+02	 3.370E+00
  192.5000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.490E+02	 7.267E+00	 5.000E+00	 7.049E+02	 6.271E-02	 7.411E-03	 0.000E+00	 3.250E+02	 9.291E+02	-2.185E+03	 1.354E+02	 2.021E+01	-3.438E+03	 3.826E+02	-9.230E+02	-1.095E+02	 1.356E+02	 2.213E+01	-6.845E+03	-1.530E+03	 1.106E+04	-1.095E+02	 7.271E+01	 1.582E+02	 2.832E+02	-3.217E+03	 2.552E+03	 2.717E+00	 1.400E+00	 3.198E-01	-2.908E-02	 6.382E+01	-3.021E+01	 5.463E+01	 6.705E+02	 2.409E+03	-1.282E+01	 1.462E+00	-1.892E-01	-3.046E-02	 7.276E+01	-1.373E+02	 3.286E+02	 2.857E+03	 2.474E+03	-2.571E+01	 1.460E+00	-4.715E-01	-3.170E-02	 2.348E+02	 3.369E+00
  192.6000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.534E+02	 7.266E+00	 5.000E+00	 7.048E+02	 6.268E-02	 7.884E-03	 0.000E+00	 3.250E+02	 7.649E+02	-2.248E+03	 1.354E+02	 2.094E+01	-3.438E+03	 3.807E+02	-9.222E+02	-1.142E+02	 1.354E+02	 2.297E+01	-6.845E+03	-1.604E+03	 1.105E+04	-1.142E+02	 7.234E+01	 1.624E+02	 2.710E+02	-3.304E+03	 2.551E+03	 3.139E+00	 1.402E+00	 3.310E-01	-2.925E-02	 6.380E+01	-4.306E+01	 5.712E+01	 9.358E+02	 2.405E+03	-1.417E+01	 1.465E+00	-2.238E-01	-3.066E-02	 7.305E+01	-1.287E+02	 3.383E+02	 2.678E+03	 2.477E+03	-2.477E+01	 1.455E+00	-4.480E-01	-3.131E-02	 2.347E+02	 3.369E+00
  192.7000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.578E+02	 7.266E+00	 5.000E+00	 7.048E+02	 6.270E-02	 8.101E-03	 0.000E+00	 3.248E+02	 5.930E+02	-2.296E+03	 1.356E+02	 2.125E+01	-3.438E+03	 3.794E+02	-9.186E+02	-1.158E+02	 1.350E+02	 2.334E+01	-6.845E+03	-1.637E+03	 1.104E+04	-1.158E+02	 7.184E+01	 1.657E+02	 2.586E+02	-3.371E+03	 2.547E+03	 3.507E+00	 1.406E+00	 3.395E-01	-2.954E-02	 6.389E+01	-5.569E+01	 6.058E+01	 1.197E+03	 2.402E+03	-1.552E+01	 1.466E+00	-2.579E-01	-3.086E-02	 7.335E+01	-1.193E+02	 3.474E+02	 2.484E+03	 2.481E+03	-2.375E+01	 1.450E+00	-4.225E-01	-3.089E-02	 2.347E+02	 3.368E+00
  192.8000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.621E+02	 7.266E+00	 5.000E+00	 7.048E+02	 6.277E-02	 8.053E-03	 0.000E+00	 3.245E+02	 4.230E+02	-2.332E+03	 1.356E+02	 2.112E+01	-3.438E+03	 3.786E+02	-9.171E+02	-1.224E+02	 1.353E+02	 2.325E+01	-6.845E+03	-1.628E+03	 1.106E+04	-1.224E+02	 7.153E+01	 1.680E+02	 2.459E+02	-3.419E+03	 2.549E+03	 3.828E+00	 1.411E+00	 3.454E-01	-2.980E-02	 6.401E+01	-6.805E+01	 6.495E+01	 1.452E+03	 2.401E+03	-1.687E+01	 1.468E+00	-2.912E-01	-3.107E-02	 7.367E+01	-1.092E+02	 3.557E+02	 2.277E+03	 2.485E+03	-2.267E+01	 1.445E+00	-3.951E-01	-3.045E-02	 2.346E+02	 3.367E+00
  192.9000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.665E+02	 7.265E+00	 5.000E+00	 7.047E+02	 6.289E-02	 7.743E-03	 0.000E+00	 3.244E+02	 2.581E+02	-2.355E+03	 1.356E+02	 2.061E+01	-3.438E+03	 3.782E+02	-9.159E+02	-1.362E+02	 1.358E+02	 2.260E+01	-6.845E+03	-1.575E+03	 1.109E+04	-1.362E+02	 7.147E+01	 1.693E+02	 2.330E+02	-3.446E+03	 2.556E+03	 4.095E+00	 1.415E+00	 3.487E-01	-3.000E-02	 6.409E+01	-8.006E+01	 7.024E+01	 1.700E+03	 2.398E+03	-1.821E+01	 1.470E+00	-3.235E-01	-3.132E-02	 7.394E+01	-9.854E+01	 3.633E+02	 2.056E+03	 2.489E+03	-2.154E+01	 1.439E+00	-3.661E-01	-3.001E-02	 2.344E+02	 3.365E+00
  193.0000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.708E+02	 7.265E+00	 5.000E+00	 7.047E+02	 6.306E-02	 7.184E-03	 0.000E+00	 3.244E+02	 9.045E+01	-2.364E+03	 1.361E+02	 1.973E+01	-3.438E+03	 3.785E+02	-9.113E+02	-1.484E+02	 1.357E+02	 2.145E+01	-6.845E+03	-1.480E+03	 1.111E+04	-1.484E+02	 7.132E+01	 1.696E+02	 2.201E+02	-3.453E+03	 2.561E+03	 4.270E+00	 1.419E+00	 3.494E-01	-3.017E-02	 6.417E+01	-9.163E+01	 7.644E+01	 1.939E+03	 2.394E+03	-1.952E+01	 1.472E+00	-3.548E-01	-3.160E-02	 7.415E+01	-8.727E+01	 3.701E+02	 1.824E+03	 2.491E+03	-2.036E+01	 1.434E+00	-3.356E-01	-2.959E-02	 2.343E+02	 3.363E+00
  193.1000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.752E+02	 7.265E+00	 5.000E+00	 7.047E+02	 6.328E-02	 6.401E-03	 0.000E+00	 3.246E+02	-8.718E+01	-2.358E+03	 1.363E+02	 1.847E+01	-3.438E+03	 3.804E+02	-9.046E+02	-1.505E+02	 1.360E+02	 1.996E+01	-6.845E+03	-1.351E+03	 1.114E+04	-1.505E+02	 7.085E+01	 1.689E+02	 2.071E+02	-3.439E+03	 2.558E+03	 4.323E+00	 1.424E+00	 3.473E-01	-3.036E-02	 6.434E+01	-1.027E+02	 8.349E+01	 2.167E+03	 2.393E+03	-2.080E+01	 1.474E+00	-3.846E-01	-3.186E-02	 7.431E+01	-7.549E+01	 3.760E+02	 1.581E+03	 2.493E+03	-1.915E+01	 1.428E+00	-3.038E-01	-2.919E-02	 2.341E+02	 3.361E+00
  193.2000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.796E+02	 7.264E+00	 5.000E+00	 7.047E+02	 6.354E-02	 5.425E-03	 0.000E+00	 3.249E+02	-2.709E+02	-2.338E+03	 1.365E+02	 1.690E+01	-3.438E+03	 3.837E+02	-8.983E+02	-1.450E+02	 1.367E+02	 1.818E+01	-6.845E+03	-1.193E+03	 1.119E+04	-1.449E+02	 7.022E+01	 1.672E+02	 1.943E+02	-3.404E+03	 2.549E+03	 4.290E+00	 1.428E+00	 3.425E-01	-3.051E-02	 6.462E+01	-1.132E+02	 9.134E+01	 2.384E+03	 2.394E+03	-2.203E+01	 1.475E+00	-4.129E-01	-3.210E-02	 7.448E+01	-6.328E+01	 3.810E+02	 1.330E+03	 2.496E+03	-1.792E+01	 1.423E+00	-2.708E-01	-2.882E-02	 2.340E+02	 3.359E+00
  193.3000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.839E+02	 7.264E+00	 5.000E+00	 7.046E+02	 6.382E-02	 4.295E-03	 0.000E+00	 3.251E+02	-4.509E+02	-2.304E+03	 1.369E+02	 1.513E+01	-3.438E+03	 3.872E+02	-8.923E+02	-1.411E+02	 1.370E+02	 1.603E+01	-6.845E+03	-1.009E+03	 1.123E+04	-1.411E+02	 6.974E+01	 1.645E+02	 1.816E+02	-3.348E+03	 2.543E+03	 4.169E+00	 1.430E+00	 3.352E-01	-3.054E-02	 6.492E+01	-1.231E+02	 9.998E+01	 2.587E+03	 2.395E+03	-2.320E+01	 1.477E+00	-4.393E-01	-3.235E-02	 7.465E+01	-5.070E+01	 3.851E+02	 1.071E+03	 2.500E+03	-1.666E+01	 1.419E+00	-2.370E-01	-2.848E-02	 2.338E+02	 3.357E+00
  193.4000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.883E+02	 7.264E+00	 5.000E+00	 7.046E+02	 6.411E-02	 3.055E-03	 0.000E+00	 3.253E+02	-6.232E+02	-2.258E+03	 1.374E+02	 1.321E+01	-3.438E+03	 3.905E+02	-8.857E+02	-1.416E+02	 1.373E+02	 1.364E+01	-6.845E+03	-8.050E+02	 1.127E+04	-1.415E+02	 6.943E+01	 1.607E+02	 1.691E+02	-3.272E+03	 2.539E+03	 3.965E+00	 1.430E+00	 3.253E-01	-3.046E-02	 6.518E+01	-1.323E+02	 1.093E+02	 2.775E+03	 2.395E+03	-2.430E+01	 1.478E+00	-4.639E-01	-3.261E-02	 7.474E+01	-3.782E+01	 3.882E+02	 8.067E+02	 2.503E+03	-1.540E+01	 1.414E+00	-2.024E-01	-2.819E-02	 2.337E+02	 3.355E+00
  193.5000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.926E+02	 7.264E+00	 5.000E+00	 7.046E+02	 6.441E-02	 1.758E-03	 0.000E+00	 3.253E+02	-7.920E+02	-2.197E+03	 1.376E+02	 1.116E+01	-3.438E+03	 3.940E+02	-8.779E+02	-1.400E+02	 1.380E+02	 1.119E+01	-6.845E+03	-5.936E+02	 1.132E+04	-1.400E+02	 6.904E+01	 1.561E+02	 1.569E+02	-3.176E+03	 2.534E+03	 3.672E+00	 1.430E+00	 3.128E-01	-3.038E-02	 6.544E+01	-1.407E+02	 1.194E+02	 2.948E+03	 2.395E+03	-2.533E+01	 1.479E+00	-4.863E-01	-3.287E-02	 7.467E+01	-2.473E+01	 3.904E+02	 5.378E+02	 2.503E+03	-1.414E+01	 1.410E+00	-1.673E-01	-2.795E-02	 2.336E+02	 3.353E+00
  193.6000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 2.970E+02	 7.264E+00	 5.000E+00	 7.046E+02	 6.469E-02	 4.538E-04	 0.000E+00	 3.253E+02	-9.590E+02	-2.116E+03	 1.378E+02	 9.097E+00	-3.438E+03	 3.977E+02	-8.666E+02	-1.323E+02	 1.385E+02	 8.747E+00	-6.845E+03	-3.821E+02	 1.137E+04	-1.322E+02	 6.848E+01	 1.505E+02	 1.451E+02	-3.060E+03	 2.524E+03	 3.287E+00	 1.432E+00	 2.977E-01	-3.035E-02	 6.578E+01	-1.483E+02	 1.300E+02	 3.104E+03	 2.397E+03	-2.627E+01	 1.480E+00	-5.066E-01	-3.308E-02	 7.445E+01	-1.150E+01	 3.916E+02	 2.660E+02	 2.498E+03	-1.295E+01	 1.405E+00	-1.318E-01	-2.767E-02	 2.335E+02	 3.352E+00
  193.7000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.014E+02	 7.264E+00	 5.000E+00	 7.046E+02	 6.495E-02	-8.056E-04	 0.000E+00	 3.254E+02	-1.117E+03	-2.016E+03	 1.379E+02	 7.106E+00	-3.438E+03	 4.010E+02	-8.480E+02	-1.216E+02	 1.386E+02	 6.380E+00	-6.845E+03	-1.775E+02	 1.140E+04	-1.215E+02	 6.792E+01	 1.439E+02	 1.338E+02	-2.926E+03	 2.514E+03	 2.824E+00	 1.434E+00	 2.802E-01	-3.031E-02	 6.619E+01	-1.551E+02	 1.411E+02	 3.243E+03	 2.400E+03	-2.712E+01	 1.481E+00	-5.247E-01	-3.328E-02	 7.404E+01	 1.777E+00	 3.918E+02	-7.139E+00	 2.485E+03	-1.190E+01	 1.394E+00	-9.564E-02	-2.721E-02	 2.334E+02	 3.350E+00
  193.8000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.057E+02	 7.264E+00	 5.000E+00	 7.046E+02	 6.515E-02	-1.972E-03	 0.000E+00	 3.255E+02	-1.258E+03	-1.893E+03	 1.376E+02	 5.236E+00	-3.437E+03	 4.029E+02	-8.174E+02	-1.107E+02	 1.386E+02	 4.178E+00	-6.845E+03	 1.218E+01	 1.142E+04	-1.106E+02	 6.756E+01	 1.366E+02	 1.230E+02	-2.773E+03	 2.507E+03	 2.257E+00	 1.434E+00	 2.604E-01	-3.020E-02	 6.658E+01	-1.610E+02	 1.528E+02	 3.364E+03	 2.404E+03	-2.786E+01	 1.482E+00	-5.404E-01	-3.349E-02	 7.332E+01	 1.504E+01	 3.909E+02	-2.802E+02	 2.461E+03	-1.089E+01	 1.376E+00	-5.903E-02	-2.652E-02	 2.333E+02	 3.350E+00
  193.9000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.101E+02	 7.264E+00	 5.000E+00	 7.047E+02	 6.529E-02	-3.001E-03	 0.000E+00	 3.252E+02	-1.385E+03	-1.750E+03	 1.371E+02	 3.588E+00	-3.437E+03	 4.037E+02	-7.771E+02	-9.366E+01	 1.381E+02	 2.186E+00	-6.845E+03	 1.809E+02	 1.142E+04	-9.359E+01	 6.728E+01	 1.284E+02	 1.127E+02	-2.604E+03	 2.502E+03	 1.607E+00	 1.434E+00	 2.385E-01	-3.004E-02	 6.700E+01	-1.659E+02	 1.648E+02	 3.466E+03	 2.409E+03	-2.850E+01	 1.485E+00	-5.538E-01	-3.372E-02	 7.222E+01	 2.821E+01	 3.891E+02	-5.515E+02	 2.426E+03	-9.780E+00	 1.357E+00	-2.255E-02	-2.583E-02	 2.333E+02	 3.349E+00
  194.0000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.144E+02	 7.265E+00	 5.000E+00	 7.047E+02	 6.535E-02	-3.854E-03	 0.000E+00	 3.250E+02	-1.513E+03	-1.600E+03	 1.371E+02	 2.280E+00	-3.437E+03	 4.058E+02	-7.477E+02	-6.679E+01	 1.369E+02	 5.157E-01	-6.845E+03	 3.207E+02	 1.139E+04	-6.673E+01	 6.689E+01	 1.194E+02	 1.032E+02	-2.420E+03	 2.493E+03	 8.808E-01	 1.434E+00	 2.145E-01	-2.989E-02	 6.754E+01	-1.699E+02	 1.771E+02	 3.548E+03	 2.417E+03	-2.905E+01	 1.488E+00	-5.647E-01	-3.394E-02	 7.131E+01	 4.117E+01	 3.863E+02	-8.184E+02	 2.399E+03	-8.608E+00	 1.342E+00	 1.305E-02	-2.534E-02	 2.333E+02	 3.349E+00
  194.1000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.188E+02	 7.265E+00	 5.000E+00	 7.047E+02	 6.533E-02	-4.502E-03	 0.000E+00	 3.255E+02	-1.652E+03	-1.464E+03	 1.372E+02	 1.330E+00	-3.438E+03	 4.110E+02	-7.533E+02	-4.090E+01	 1.367E+02	-5.987E-01	-6.845E+03	 4.215E+02	 1.138E+04	-4.083E+01	 6.634E+01	 1.098E+02	 9.432E+01	-2.221E+03	 2.480E+03	 9.147E-02	 1.435E+00	 1.886E-01	-2.980E-02	 6.819E+01	-1.729E+02	 1.897E+02	 3.609E+03	 2.428E+03	-2.948E+01	 1.490E+00	-5.728E-01	-3.413E-02	 7.133E+01	 5.378E+01	 3.826E+02	-1.078E+03	 2.401E+03	-7.442E+00	 1.335E+00	 4.725E-02	-2.511E-02	 2.332E+02	 3.348E+00
  194.2000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.231E+02	 7.265E+00	 5.000E+00	 7.047E+02	 6.522E-02	-4.918E-03	 0.000E+00	 3.265E+02	-1.795E+03	-1.348E+03	 1.372E+02	 7.420E-01	-3.438E+03	 4.173E+02	-7.920E+02	-3.111E+01	 1.382E+02	-1.148E+00	-6.845E+03	 4.807E+02	 1.141E+04	-3.104E+01	 6.580E+01	 9.955E+01	 8.615E+01	-2.010E+03	 2.469E+03	-7.471E-01	 1.436E+00	 1.610E-01	-2.973E-02	 6.876E+01	-1.750E+02	 2.024E+02	 3.649E+03	 2.439E+03	-2.979E+01	 1.493E+00	-5.780E-01	-3.427E-02	 7.226E+01	 6.599E+01	 3.780E+02	-1.328E+03	 2.432E+03	-6.305E+00	 1.336E+00	 7.966E-02	-2.518E-02	 2.332E+02	 3.348E+00
  194.3000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.275E+02	 7.265E+00	 5.000E+00	 7.047E+02	 6.504E-02	-5.082E-03	 0.000E+00	 3.271E+02	-1.926E+03	-1.238E+03	 1.375E+02	 6.046E-01	-3.438E+03	 4.214E+02	-8.362E+02	-3.881E+01	 1.390E+02	-1.388E+00	-6.846E+03	 5.037E+02	 1.142E+04	-3.874E+01	 6.541E+01	 8.874E+01	 7.881E+01	-1.787E+03	 2.461E+03	-1.641E+00	 1.438E+00	 1.320E-01	-2.967E-02	 6.918E+01	-1.759E+02	 2.152E+02	 3.667E+03	 2.445E+03	-2.997E+01	 1.494E+00	-5.803E-01	-3.435E-02	 7.335E+01	 7.776E+01	 3.725E+02	-1.569E+03	 2.473E+03	-5.195E+00	 1.347E+00	 1.101E-01	-2.565E-02	 2.333E+02	 3.349E+00
  194.4000	 4.470E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00	 3.319E+02	 7.266E+00	 5.000E+00	 7.048E+02	 6.481E-02	-4.982E-03	 0.000E+00	 3.271E+02	-2.036E+03	-1.115E+03	 1.381E+02	 8.861E-01	-3.438E+03	 4.224E+02	-8.666E+02	-5.270E+01	 1.385E+02	-1.280E+00	-6.846E+03	 4.883E+02	 1.138E+04	-5.263E+01	 6.516E+01	 7.740E+01	 7.235E+01	-1.553E+03	 2.454E+03	-2.596E+00	 1.440E+00	 1.016E-01	-2.963E-02	 6.952E+01	-1.759E+02	 2.281E+02	 3.664E+03	 2.447E+03	-3.002E+01	 1.494E+00	-5.798E-01	-3.434E-02	 7.395E+01	 8.904E+01	 3.660E+02	-1.799E+03	 2.506E+03	-4.102E+00	 1.365E+00	 1.386E-01	-2.646E-02	 2.334E+02	 3.350E+00
